Id,sequence_id,patient_id,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,file_size,result
200289,48,2,-9.11458e-07,-0.344378,-0.0139269,-0.159379,0.161391,0.144813,0.394899,0.273782,0.221663,0.0331542,0.388617,0.101851,0.0714004,-0.0546754,-0.253412,-0.0182617,5727590,0
200290,48,2,-1.41602e-06,-0.39105,-0.0374272,-0.166441,0.183639,0.149396,0.432431,0.301736,0.231388,0.0361833,0.412242,0.119066,0.0853542,-0.0523249,-0.263855,-0.00873699,5729720,0
200291,48,2,1.55436e-06,-0.338821,-0.0310407,-0.146791,0.187767,0.136942,0.36505,0.240692,0.205396,0.0319125,0.364984,0.102416,0.0691572,-0.0439911,-0.229604,-0.00454227,5675734,0
200292,48,2,-1.45264e-06,-0.311911,-0.0252683,-0.130838,0.163568,0.104903,0.327155,0.218179,0.203115,0.0303458,0.342416,0.105201,0.0837538,-0.0304959,-0.209679,-0.00853652,5677497,0
200293,48,2,5.53385e-07,-0.30534,0.00452796,-0.120483,0.147921,0.0967015,0.309217,0.193483,0.204374,0.0293417,0.342433,0.106504,0.0739094,-0.0375085,-0.212929,-0.00015931,5657844,0
200294,48,2,-1.14746e-06,-0.328112,-0.0362968,-0.137216,0.178449,0.110211,0.344858,0.223108,0.222402,0.0329875,0.3701,0.114004,0.0947914,-0.0381506,-0.226955,-0.00250859,5671799,0
200295,49,2,1.77816e-06,-0.299755,-0.00956101,-0.126413,0.145551,0.115411,0.325725,0.196362,0.195903,0.0294083,0.331644,0.0994546,0.0776082,-0.0257589,-0.2077,-0.0138417,5705868,0
200296,49,2,-9.4401e-07,-0.305772,0.000828906,-0.139637,0.167732,0.0903449,0.305309,0.184643,0.20843,0.029825,0.346968,0.100558,0.0793374,-0.0138413,-0.197933,-0.00807471,5657245,0
200297,49,2,2.66927e-06,-0.318401,0.0119791,-0.13048,0.171068,0.0990763,0.308746,0.19545,0.207955,0.0297583,0.33977,0.0995755,0.0828375,-0.0266078,-0.2152,-0.0129373,5696700,0
200298,49,2,-1.5625e-06,-0.302874,-0.00343064,-0.141325,0.157003,0.103447,0.309045,0.188254,0.214297,0.0301958,0.345116,0.106208,0.0870837,-0.021509,-0.210021,-0.0086329,5640421,0
200299,49,2,1.96126e-06,-0.317284,0.000195719,-0.148824,0.177115,0.108271,0.324933,0.204028,0.210699,0.0309833,0.355226,0.113604,0.0813379,-0.0335671,-0.221134,-0.00616693,5731816,0
200300,49,2,-1.19629e-06,-0.338704,0.00278599,-0.15042,0.180799,0.0953136,0.330788,0.20143,0.225925,0.0324292,0.370983,0.114558,0.0867758,-0.0177047,-0.219721,-0.00326201,5693642,0
200301,50,2,5.65592e-07,-0.319204,-0.0230508,-0.146505,0.176726,0.147996,0.329879,0.21357,0.183095,0.02935,0.329513,0.0886915,0.0749543,-0.0254796,-0.20618,-0.0095001,5624563,0
200302,50,2,7.16146e-07,-0.285088,-0.00669078,-0.127487,0.168795,0.0996253,0.278667,0.173804,0.168041,0.0267833,0.30572,0.0883461,0.0741751,-0.0151049,-0.182175,-0.005092,5580592,0
200303,50,2,1.02539e-06,-0.229668,-0.00286582,-0.100213,0.139031,0.0895635,0.231384,0.142547,0.132663,0.021275,0.243625,0.065058,0.0417465,-0.0149073,-0.146667,-0.00454561,5100720,0
200304,50,2,-3.71297e-07,-0.0875042,0.00190052,-0.0365919,0.0526417,0.0251752,0.0847128,0.0608874,0.0518876,0.008075,0.0939123,0.0300041,0.0185543,-0.0115543,-0.0600291,-0.00267904,1870857,0
200305,50,2,-3.2959e-07,-0.27268,-0.0226697,-0.123888,0.152306,0.139227,0.302543,0.200985,0.14898,0.0248833,0.265892,0.0620622,0.0544328,-0.0298219,-0.179388,-0.0157921,5621358,0
200306,50,2,-1.18205e-06,-0.363584,-0.00319786,-0.162775,0.197114,0.174197,0.412189,0.275724,0.182727,0.0321875,0.346229,0.0941784,0.0579788,-0.0552783,-0.243862,-0.0291803,5686050,0
200307,51,2,-9.76562e-08,-0.290296,-0.0174215,-0.133812,0.190233,0.152386,0.322163,0.2002,0.150638,0.0261875,0.272766,0.0786367,0.04839,-0.0396924,-0.198158,-0.0223956,5433159,0
200308,51,2,-1.06608e-06,-0.343392,-0.0200216,-0.15837,0.202977,0.177744,0.382089,0.239681,0.176195,0.0301875,0.320099,0.0765047,0.0683973,-0.0526642,-0.224163,-0.0248256,5650224,0
200309,51,2,-4.17582e-07,-0.156629,-0.013403,-0.0688375,0.074122,0.0677711,0.18763,0.126526,0.0818215,0.0148042,0.161859,0.0462172,0.0305758,-0.0142458,-0.106955,-0.0116835,3231047,0
200310,51,2,0.0,-0.165633,-0.00586322,-0.0720672,0.0480489,0.0907499,0.199842,0.134633,0.0871876,0.0149958,0.161154,0.0503586,0.0255617,-0.0163214,-0.111667,-0.0111916,2854648,0
200311,51,2,-6.34766e-07,-0.352972,-0.0115981,-0.153905,0.166414,0.138934,0.390613,0.270017,0.19403,0.03165,0.350458,0.105163,0.0750299,-0.0391715,-0.236425,-0.0203368,5677133,0
200312,51,2,-1.31836e-06,-0.314058,-0.0255161,-0.146837,0.205724,0.141239,0.33878,0.196611,0.158388,0.0273,0.291966,0.0768625,0.0761909,-0.0299704,-0.202221,-0.00589255,5574881,0
200313,52,2,-8.46354e-07,-0.259175,0.00285247,-0.113913,0.148997,0.0970636,0.263829,0.173335,0.166463,0.0255,0.292063,0.0808121,0.0618006,-0.0263548,-0.18602,-0.0131954,4838244,0
200314,52,2,5.37109e-07,-0.316772,-0.0167856,-0.126713,0.17029,0.10102,0.320503,0.209749,0.200184,0.0306583,0.344629,0.106242,0.0795199,-0.0294448,-0.208976,-0.00497107,5673331,0
200315,52,2,8.64665e-07,-0.339357,-0.0165398,-0.142796,0.180371,0.130381,0.350224,0.214704,0.212803,0.0318416,0.362425,0.103717,0.0840827,-0.0351008,-0.227246,-0.0127206,5689947,0
200316,52,2,-1.99585e-06,-0.333762,-0.00345636,-0.134445,0.188171,0.103778,0.324916,0.211091,0.202062,0.0305667,0.353812,0.107054,0.0723743,-0.0236382,-0.216945,-0.0127659,5695817,0
200317,52,2,-8.2194e-07,-0.236263,-0.00511908,-0.100111,0.132851,0.0872757,0.253662,0.159691,0.138659,0.0227667,0.255963,0.073604,0.0555048,-0.0183881,-0.165455,-0.0131247,4175760,0
200318,52,2,1.87174e-07,-0.29543,0.0111532,-0.137037,0.154854,0.0963821,0.300542,0.183657,0.208413,0.02895,0.342371,0.104855,0.0757081,-0.0354344,-0.206734,-0.0134092,5579117,0
200319,53,2,8.95182e-07,-0.337446,-0.0326287,-0.1425,0.166926,0.133181,0.348234,0.239714,0.205457,0.0315667,0.349601,0.104643,0.0753662,-0.0222547,-0.22382,-0.0112661,5687171,0
200320,53,2,1.79036e-06,-0.320453,-0.024006,-0.140541,0.147417,0.136611,0.342784,0.254965,0.18045,0.0292375,0.31963,0.092126,0.0632468,-0.0334129,-0.212774,-0.0161618,5733824,0
200321,53,2,5.12695e-07,-0.301776,-0.00751473,-0.124566,0.137446,0.0858254,0.302121,0.194083,0.195428,0.0287958,0.333046,0.105029,0.0818002,-0.0273791,-0.201551,0.0026038,5727738,0
200322,53,2,-2.42106e-07,-0.310584,-0.00106471,-0.133941,0.160183,0.0986872,0.315308,0.201807,0.206399,0.0294625,0.332566,0.098525,0.077383,-0.0341588,-0.205325,-0.00491278,5565983,0
200323,53,2,-7.16146e-07,-0.311708,-0.00946895,-0.128205,0.156758,0.103779,0.317208,0.213325,0.206154,0.0296375,0.347607,0.110913,0.0784629,-0.043541,-0.216355,-0.00538288,5588128,0
200324,53,2,1.40177e-06,-0.300811,0.00916878,-0.120679,0.15301,0.0930739,0.298578,0.199484,0.186651,0.0277167,0.318287,0.09422,0.0773097,-0.0329498,-0.202757,-0.00291198,5719485,0
200325,54,2,-1.48112e-06,-0.28982,-0.0219605,-0.111362,0.189136,0.110736,0.290797,0.177974,0.163518,0.0259833,0.29897,0.0846035,0.0616242,-0.0340953,-0.191421,-0.0102551,5643380,0
200326,54,2,1.05794e-07,-0.282951,-0.0220146,-0.107347,0.175453,0.108883,0.289046,0.173534,0.161203,0.0266625,0.305917,0.0868836,0.0694779,-0.0231415,-0.193845,-0.0134334,5649153,0
200327,54,2,1.67236e-06,-0.287846,-0.0153328,-0.128216,0.178037,0.108932,0.293405,0.172292,0.161412,0.0277833,0.323129,0.0899077,0.065803,-0.0132409,-0.189266,-0.00561675,5642869,0
200328,54,2,1.31836e-06,-0.289937,-0.0175145,-0.12012,0.169523,0.100323,0.285032,0.173359,0.175437,0.0269292,0.306138,0.0898123,0.0725738,-0.0178701,-0.189421,-0.00914671,5509127,0
200329,54,2,-1.18001e-06,-0.294366,-0.0264142,-0.117366,0.190185,0.107757,0.304632,0.185663,0.181594,0.0281708,0.325359,0.0975287,0.0614376,-0.0375704,-0.204996,-0.0120507,5459682,0
200330,54,2,-1.38346e-06,-0.300209,-0.0224563,-0.127289,0.195178,0.112855,0.307764,0.192384,0.182612,0.0288333,0.334592,0.0938418,0.0716792,-0.033492,-0.208417,-0.0170326,5587989,0
200331,55,2,4.47591e-08,-0.278685,-0.0109934,-0.118725,0.160134,0.0904469,0.277513,0.18245,0.169824,0.0267625,0.307496,0.0937286,0.0642032,-0.0245661,-0.184145,-0.00546986,5651436,0
200332,55,2,2.55534e-06,-0.324559,0.00684491,-0.126543,0.163397,0.1023,0.325686,0.220514,0.204363,0.0303125,0.350782,0.106855,0.0779714,-0.0420868,-0.22315,-0.0127618,5738146,0
200333,55,2,-3.09245e-07,-0.300941,0.00800456,-0.126109,0.159356,0.104505,0.31057,0.202418,0.173222,0.0283667,0.321063,0.0892533,0.0771081,-0.0314462,-0.203276,-0.0135535,5713087,0
200334,55,2,4.39453e-07,-0.31146,-0.0039509,-0.12852,0.1608,0.101665,0.319654,0.202799,0.207391,0.0303208,0.349568,0.108309,0.0821962,-0.0375462,-0.216492,-0.00331665,5631631,0
200335,55,2,8.95182e-07,-0.306841,-0.0399068,-0.115449,0.181199,0.0940701,0.296775,0.184087,0.189445,0.0291625,0.339734,0.106763,0.0795376,-0.0246114,-0.201061,0.0057882,5590110,0
200336,55,2,-4.80143e-07,-0.28015,-0.0164701,-0.109818,0.150503,0.0945006,0.288908,0.185088,0.176405,0.0268792,0.312345,0.0979498,0.0708502,-0.0348298,-0.19605,-0.00321747,5643544,0
200337,56,2,-1.83105e-06,-0.308242,-0.017731,-0.132596,0.150885,0.0895885,0.30562,0.198976,0.197642,0.0285708,0.329453,0.0949495,0.0811993,-0.0234414,-0.197092,0.00815051,5656674,0
200338,56,2,2.76693e-07,-0.330013,0.000939927,-0.138787,0.163809,0.105683,0.323587,0.22201,0.216876,0.031175,0.358187,0.10467,0.0844368,-0.0411371,-0.220913,-0.0100414,5600477,0
200339,56,2,1.89616e-06,-0.302116,-0.0159393,-0.125083,0.159609,0.098267,0.304329,0.192783,0.209037,0.0299542,0.344092,0.107492,0.077549,-0.0296828,-0.21085,-0.000416207,5597441,0
200340,56,2,-1.78223e-06,-0.333785,-0.0120759,-0.142292,0.201225,0.123941,0.331924,0.219657,0.204797,0.0320417,0.365803,0.105299,0.0827743,-0.034584,-0.231509,-0.017171,5667038,0
200341,56,2,8.54492e-07,-0.322741,-4.46126e-05,-0.127929,0.173897,0.105822,0.32947,0.224945,0.192357,0.0308417,0.356346,0.103187,0.076018,-0.0448834,-0.226717,-0.00918369,5605836,0
200342,56,2,1.61133e-06,-0.301471,-0.00370527,-0.112225,0.147589,0.10385,0.298283,0.18422,0.180787,0.0286125,0.323945,0.10112,0.0821299,-0.028612,-0.202687,-0.00335073,5664611,0
200343,57,2,3.74349e-07,-0.323881,-0.00523907,-0.137749,0.16613,0.108839,0.323815,0.214428,0.203249,0.0313208,0.353416,0.112767,0.0833865,-0.0312047,-0.223395,-0.00725853,5555350,0
200344,57,2,2.21354e-06,-0.303888,-0.00961322,-0.129313,0.140015,0.108534,0.309303,0.204042,0.196508,0.0291125,0.336358,0.101767,0.0739075,-0.0286161,-0.204962,-0.00919247,5502369,0
200345,57,2,7.97526e-07,-0.301174,-0.0207317,-0.119367,0.150665,0.09787,0.327583,0.228541,0.202748,0.029525,0.327704,0.0973836,0.0686447,-0.041683,-0.215655,-0.0105968,5662891,0
200346,57,2,2.73437e-06,-0.299628,-0.00408312,-0.127574,0.151681,0.0955491,0.307312,0.191682,0.209727,0.0303833,0.348663,0.108146,0.0809431,-0.0298085,-0.210349,-0.0106631,5598764,0
200347,57,2,-1.19629e-06,-0.32094,-0.00695708,-0.144755,0.178801,0.113806,0.315031,0.204884,0.208892,0.0307667,0.351876,0.105495,0.0821825,-0.0327253,-0.217434,-0.0104542,5735745,0
200348,57,2,-6.75456e-07,-0.296214,0.00683521,-0.131458,0.192417,0.102475,0.291617,0.179989,0.175837,0.0287,0.312692,0.0918578,0.0696031,-0.0211158,-0.199488,-0.0037618,5678743,0
200349,58,2,2.11589e-07,-0.314549,0.00969952,-0.127862,0.175419,0.100889,0.304392,0.192118,0.188607,0.0292625,0.3202,0.095596,0.069516,-0.0228577,-0.2007,-0.00444212,5663943,0
200350,58,2,-1.41602e-06,-0.255817,-0.0151836,-0.10372,0.137322,0.0965697,0.261342,0.193253,0.141858,0.02405,0.260007,0.0731079,0.059884,-0.0265083,-0.16708,-0.00959574,4636461,0
200351,58,2,1.70898e-07,-0.221794,0.0085106,-0.108637,0.117634,0.0727263,0.230766,0.151076,0.137871,0.0217458,0.238967,0.075213,0.0589836,-0.0249495,-0.14652,-0.00211744,4730409,0
200352,58,2,-3.36507e-06,-0.302126,-0.00478433,-0.127043,0.144661,0.107271,0.320649,0.221874,0.200909,0.0292458,0.322896,0.0994666,0.0750741,-0.0395429,-0.211196,-0.0146551,5473808,0
200353,58,2,-7.24284e-07,-0.315387,0.00897803,-0.135826,0.145869,0.11752,0.323207,0.229358,0.188703,0.0300042,0.329992,0.0947754,0.074105,-0.0253655,-0.210359,-0.012079,5726447,0
200354,58,2,-5.28971e-07,-0.173442,-0.000896704,-0.074729,0.104033,0.0542251,0.163875,0.110229,0.0942122,0.0155875,0.167712,0.0475454,0.0421462,-0.00479088,-0.101737,-0.00821272,3034215,0
200355,59,2,1.48112e-06,-0.278016,-0.00952206,-0.131101,0.132833,0.115765,0.314425,0.222462,0.159783,0.0263792,0.283908,0.0736324,0.0606951,-0.0323614,-0.185016,-0.00913406,4821237,0
200356,59,2,-5.22868e-07,-0.364869,-0.00976269,-0.151617,0.227549,0.159665,0.366727,0.244516,0.195629,0.0326708,0.356651,0.0983656,0.086784,-0.0454364,-0.247838,-0.0232866,5687330,0
200357,59,2,1.00911e-06,-0.410221,0.0183737,-0.179593,0.215336,0.147235,0.409835,0.267573,0.253192,0.0374958,0.424205,0.108218,0.111144,-0.0379875,-0.268487,-0.0355765,5662952,0
200358,59,2,-1.2207e-07,-0.387469,0.00899489,-0.186292,0.204033,0.123575,0.369769,0.243036,0.274116,0.035925,0.409288,0.113194,0.122481,-0.0480454,-0.247797,-0.0191206,5670149,0
200359,59,2,-2.72624e-06,-0.412568,0.00782546,-0.170183,0.212672,0.128078,0.385177,0.238973,0.263608,0.0356083,0.389894,0.109621,0.132465,-0.0421458,-0.25344,-0.0270524,5651088,0
200360,59,2,-1.44043e-06,-0.333237,-0.010385,-0.152809,0.14744,0.140681,0.365581,0.256048,0.188577,0.029475,0.315301,0.0918206,0.0779527,-0.045954,-0.22253,-0.0184633,5054920,0
200361,60,2,-1.22884e-06,-0.299304,0.0122833,-0.122951,0.157926,0.0934246,0.297116,0.186349,0.197572,0.0286,0.331796,0.101966,0.0751997,-0.0345252,-0.203808,-0.00502912,5722804,0
200362,60,2,5.67627e-07,-0.32621,-0.0175323,-0.144341,0.171516,0.129273,0.339276,0.22369,0.200242,0.0304833,0.350383,0.0985741,0.0782928,-0.0324793,-0.217012,-0.0125253,5451627,0
200363,60,2,6.02214e-07,-0.405472,-0.0336234,-0.193707,0.156104,0.205394,0.506011,0.363789,0.186395,0.0348667,0.371146,0.0960529,0.0535332,-0.0504168,-0.266379,-0.0251074,5805929,0
200364,60,2,2.56348e-07,-0.319013,-0.00616003,-0.148093,0.119133,0.177808,0.41366,0.297425,0.146812,0.02835,0.306813,0.0748419,0.0536786,-0.0672498,-0.233784,-0.0314499,5136112,0
200365,60,2,-1.70898e-06,-0.281293,-0.0074395,-0.130405,0.114542,0.122237,0.33469,0.236368,0.15405,0.025725,0.286662,0.0759961,0.0547042,-0.0456338,-0.196045,-0.00879104,4738878,0
200366,60,2,2.84831e-08,-0.307362,-0.0159701,-0.12532,0.142429,0.135459,0.349877,0.244374,0.155686,0.0272583,0.299247,0.0769049,0.0619284,-0.0416922,-0.208892,-0.0153916,5491147,0
200367,61,2,1.34277e-06,-0.318974,-0.00714235,-0.136567,0.142562,0.148017,0.353294,0.254566,0.167909,0.0293583,0.323833,0.0817586,0.0592158,-0.0404371,-0.213933,-0.0185911,5340170,0
200368,61,2,-1.13932e-07,-0.334413,-0.0228275,-0.136692,0.187921,0.124045,0.345517,0.206409,0.195849,0.0313375,0.362129,0.103084,0.0818489,-0.0396413,-0.220433,-0.00326547,5664892,0
200369,61,2,-1.00098e-06,-0.297453,0.0171815,-0.127279,0.165215,0.100463,0.306703,0.182678,0.190581,0.0290584,0.341995,0.101659,0.0720923,-0.038587,-0.209134,-0.00885036,5671574,0
200370,61,2,2.90527e-06,-0.310112,0.00527365,-0.134901,0.167058,0.107089,0.312712,0.202784,0.198427,0.0292542,0.345893,0.107016,0.0708913,-0.042855,-0.213666,-0.0153743,5747643,0
200371,61,2,7.52767e-07,-0.303767,0.0169482,-0.133586,0.17877,0.0909192,0.308205,0.183883,0.198717,0.0297625,0.340146,0.104145,0.0715004,-0.0299506,-0.21285,-0.00372121,5726141,0
200372,61,2,-1.13932e-06,-0.29767,-0.00158766,-0.134355,0.173315,0.107983,0.304509,0.195117,0.188313,0.0287333,0.318117,0.0886328,0.0725158,-0.0291841,-0.196229,-0.0104629,5698617,0
200373,62,2,-1.22477e-06,-0.295755,0.0064096,-0.129199,0.136659,0.107873,0.314636,0.206663,0.172822,0.0281208,0.333595,0.089587,0.0656162,-0.0282202,-0.200921,-0.00398268,5656473,0
200374,62,2,-1.10677e-06,-0.268463,-0.00929909,-0.112043,0.141148,0.0905113,0.278692,0.191508,0.16133,0.0252167,0.288104,0.0803507,0.059962,-0.0275953,-0.180991,-0.00382373,5581781,0
200375,62,2,1.98568e-06,-0.288008,0.0162686,-0.126925,0.143746,0.0863499,0.274361,0.173367,0.181863,0.0262417,0.30026,0.0981825,0.0760134,-0.0263343,-0.187321,-0.00349077,5699673,0
200376,62,2,2.38037e-06,-0.306469,-0.00787645,-0.137718,0.179125,0.104258,0.320544,0.205067,0.200125,0.0305625,0.353445,0.103916,0.0774089,-0.0382741,-0.215237,-0.0110047,5690476,0
200377,62,2,2.17692e-07,-0.297284,-0.0149941,-0.132008,0.189265,0.117846,0.302736,0.181884,0.167449,0.0282833,0.312479,0.0837206,0.0743703,-0.0225454,-0.193216,-0.00222969,5650088,0
200378,62,2,3.2959e-07,-0.294526,0.000744214,-0.121222,0.163982,0.102951,0.29583,0.201283,0.17853,0.0284833,0.320441,0.0937621,0.0794412,-0.0375873,-0.207075,-0.0096453,5596203,0
200379,63,2,-1.4974e-06,-0.364802,0.0825138,-0.199417,0.120528,0.125984,0.527286,0.125282,0.240559,-0.00209978,0.489198,0.191984,0.00995264,-0.0466668,-0.160941,-0.149466,6609772,0
200380,63,2,-5.87972e-07,-0.326967,0.0709026,-0.205637,0.113099,0.136598,0.492148,0.124091,0.222707,-0.00394534,0.439005,0.171094,0.021297,-0.0404347,-0.18191,-0.145309,6331707,0
200381,63,2,1.67847e-06,-0.331601,0.0810269,-0.20621,0.131882,0.118623,0.475788,0.107474,0.234029,-0.00150479,0.456615,0.169419,0.027924,-0.0259258,-0.186498,-0.1431,6583902,0
200382,63,2,-1.35091e-06,-0.298176,0.0216882,-0.150988,0.155732,0.0997111,0.347464,0.168531,0.210466,0.0225917,0.365858,0.112728,0.0618258,-0.0342512,-0.198487,-0.0416741,5834816,0
200383,63,2,7.77181e-07,-0.297633,-0.0116418,-0.130005,0.15331,0.107921,0.307487,0.198188,0.187838,0.0289375,0.316395,0.0978756,0.0755497,-0.0268044,-0.20108,-0.00369213,5233033,0
200384,63,2,1.44857e-06,-0.299731,-0.0222169,-0.128845,0.163086,0.0961284,0.310326,0.198907,0.188163,0.0293958,0.324878,0.0989832,0.0830251,-0.0290413,-0.198563,0.000211865,5699104,0
200385,64,2,-1.25326e-06,-0.265346,-0.00134763,-0.121349,0.160811,0.106679,0.26989,0.171788,0.142411,0.024675,0.271466,0.0707993,0.0611162,-0.0250374,-0.167892,-0.00558723,5558005,0
200386,64,2,-8.09733e-07,-0.290813,-0.00328761,-0.13975,0.161777,0.129059,0.309817,0.207364,0.160042,0.0267875,0.293667,0.0846708,0.0609258,-0.0345423,-0.193313,-0.015388,5602220,0
200387,64,2,-4.39453e-07,-0.262621,-0.0105717,-0.125562,0.131721,0.1382,0.301025,0.20701,0.147133,0.0232167,0.241284,0.0579622,0.0425082,-0.036808,-0.178013,-0.0195204,4369061,0
200388,64,2,1.13932e-07,-0.1052,-0.000813055,-0.0417921,0.0506162,0.0519714,0.119812,0.0723835,0.0521922,0.00957084,0.103963,0.0301503,0.0223339,-0.0146875,-0.0736918,-0.00585421,1610204,0
200389,64,2,-1.48519e-07,-0.156092,0.00283796,-0.0595586,0.0799784,0.0620457,0.157951,0.0962292,0.0785036,0.0134833,0.148967,0.0337249,0.0401546,-0.0170535,-0.0909377,-0.00696681,2676066,0
200390,64,2,2.44141e-07,-0.255623,0.00971435,-0.117534,0.129357,0.113726,0.268422,0.166426,0.163702,0.0235208,0.264703,0.0732548,0.0702794,-0.0393124,-0.180021,-0.0214533,3725013,0
200391,65,2,7.32422e-07,-0.286049,0.00527465,-0.109845,0.155073,0.0923557,0.269679,0.166637,0.160953,0.0259542,0.294355,0.0893875,0.0795134,-0.0156166,-0.182109,-0.0057717,5667063,0
200392,65,2,-1.28581e-06,-0.28473,-0.0111877,-0.116038,0.143798,0.0981575,0.273229,0.163305,0.167696,0.0255208,0.288596,0.0881618,0.081705,-0.00815369,-0.172551,-0.00488666,5674179,0
200393,65,2,-1.21257e-06,-0.28442,-0.000313688,-0.119654,0.163469,0.0926451,0.277624,0.16172,0.165859,0.0263625,0.298029,0.080063,0.0677078,-0.000543239,-0.173566,-0.00339959,5688424,0
200394,65,2,-4.88281e-07,-0.314129,-0.00476069,-0.13308,0.169322,0.110199,0.31805,0.189478,0.197479,0.0296292,0.344987,0.107987,0.0787588,-0.0303369,-0.209879,-0.00065708,5688674,0
200395,65,2,-3.25521e-07,-0.294453,0.00625697,-0.131409,0.167979,0.109385,0.299424,0.188149,0.173293,0.0273667,0.317121,0.0890213,0.0657069,-0.0179502,-0.198859,-0.0157084,5661081,0
200396,65,2,9.11458e-07,-0.310403,0.015746,-0.134954,0.160166,0.108796,0.307272,0.199158,0.186404,0.0287708,0.331067,0.102708,0.0720509,-0.0234081,-0.209609,-0.00771222,5680723,0
200397,66,2,3.9266e-07,-0.298505,-0.0177774,-0.125603,0.157644,0.104617,0.30428,0.210665,0.194156,0.0277167,0.311946,0.0887044,0.0788993,-0.0354911,-0.199947,-0.00493682,5746788,0
200398,66,2,8.26009e-07,-0.309239,0.00279204,-0.122678,0.176377,0.096843,0.304937,0.192817,0.186812,0.0280666,0.324112,0.108991,0.0772207,-0.0399036,-0.204941,-0.00792126,5705477,0
200399,66,2,-9.0332e-07,-0.297845,0.00767435,-0.115429,0.175845,0.110169,0.292259,0.173101,0.177588,0.0265458,0.313791,0.0915675,0.0666795,-0.0351296,-0.19843,-0.0143251,5632762,0
200400,66,2,8.01595e-07,-0.301045,-0.0123177,-0.13715,0.191575,0.117301,0.315041,0.185382,0.180726,0.0284208,0.336997,0.0955957,0.0833341,-0.0369291,-0.209468,-0.0174497,5622995,0
200401,66,2,3.17383e-07,-0.289263,0.0187792,-0.129342,0.164431,0.097193,0.293846,0.165184,0.178817,0.0273625,0.320203,0.0886714,0.0726085,-0.0251417,-0.189508,-0.00339547,5220896,0
200402,66,2,0.0,-0.308743,-0.0170228,-0.12732,0.169661,0.100905,0.329708,0.190624,0.212177,0.0298417,0.358293,0.113767,0.0719458,-0.0359128,-0.216913,-0.0108202,5637833,0
200403,67,2,4.5166e-07,-0.327489,-0.017894,-0.149496,0.152347,0.116543,0.346322,0.233663,0.224937,0.03125,0.360034,0.103079,0.0775219,-0.0398962,-0.225134,-0.0129576,5744715,0
200404,67,2,7.89388e-07,-0.308557,-0.00301032,-0.143559,0.163865,0.108175,0.333597,0.222911,0.212752,0.0306167,0.338599,0.104816,0.0784048,-0.0451133,-0.223238,-0.0125836,5772167,0
200405,67,2,1.6276e-08,-0.331882,0.000529146,-0.141228,0.167919,0.128004,0.350457,0.223603,0.202469,0.0309333,0.341386,0.103545,0.0790831,-0.0449879,-0.223867,-0.0151585,5774811,0
200406,67,2,-1.95312e-07,-0.314677,-0.00670205,-0.146221,0.165385,0.116063,0.341203,0.2254,0.201743,0.0309333,0.347183,0.103176,0.0814288,-0.0411912,-0.222984,-0.0139993,5732445,0
200407,67,2,4.72005e-07,-0.289762,-0.0303676,-0.123255,0.168851,0.109042,0.317366,0.199562,0.186208,0.0289584,0.333172,0.0973596,0.0726834,-0.0354174,-0.204475,-0.00861308,5621685,0
200408,67,2,9.86735e-07,-0.296179,-0.0228823,-0.12517,0.168445,0.118605,0.303663,0.187817,0.171566,0.0278583,0.306366,0.0924925,0.0742131,-0.0199507,-0.193383,-0.00498687,5542612,0
200409,68,2,-8.58561e-07,-0.318472,-0.00160007,-0.142442,0.176631,0.112478,0.330743,0.216275,0.175738,0.0294875,0.325358,0.0963665,0.0706129,-0.0198834,-0.205058,-0.00806299,5776327,0
200410,68,2,7.89388e-07,-0.341713,0.0012314,-0.142908,0.169595,0.119377,0.332592,0.23143,0.18752,0.0301209,0.332195,0.0900218,0.0721834,-0.0123303,-0.209025,-0.00559515,5781838,0
200411,68,2,-8.05664e-07,-0.290063,0.00724914,-0.128103,0.154464,0.10256,0.331013,0.204872,0.176804,0.0280333,0.315304,0.094166,0.0656467,-0.0274334,-0.208478,-0.0236002,5760481,0
200412,68,2,-2.13623e-06,-0.320246,0.0139709,-0.150154,0.168061,0.11,0.34515,0.229317,0.196854,0.0306542,0.345079,0.0930366,0.0775844,-0.0217915,-0.22165,-0.0171986,5787775,0
200413,68,2,1.2914e-06,-0.323385,0.00230025,-0.143174,0.166241,0.110421,0.326788,0.217475,0.196771,0.0294875,0.335691,0.104821,0.0663797,-0.0275919,-0.208141,-0.00643782,5754380,0
200414,68,2,-2.23796e-07,-0.273424,0.0126397,-0.130117,0.144938,0.0989929,0.287208,0.196149,0.166678,0.0260083,0.305413,0.0895205,0.0666318,-0.0301038,-0.194692,-0.0186674,5732302,0
200415,69,2,3.96729e-07,-0.0947122,-0.00374968,-0.0469751,0.0452043,0.0350084,0.102975,0.0754581,0.0621961,0.00914583,0.103525,0.0277916,0.0212251,-0.0100332,-0.0645752,-0.00295787,1758235,0
200416,69,2,3.33659e-07,-0.337049,-0.00643322,-0.160541,0.134899,0.138714,0.396063,0.260141,0.186159,0.0314458,0.342245,0.0976539,0.07978,-0.0312445,-0.218992,-0.0214123,5784950,0
200417,69,2,3.87573e-07,-0.35103,-0.00260892,-0.147391,0.165276,0.140453,0.359673,0.228744,0.189672,0.0309375,0.339575,0.100258,0.0843641,-0.0141366,-0.220526,-0.018438,5793589,0
