Id,sequence_id,patient_id,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,file_size,result
300538,89,3,1.90023e-06,0.12676,0.0963784,-0.203793,0.0297898,0.0900492,0.00624883,-0.0433757,-0.173787,-0.0473931,0.106083,-0.0285456,0.203517,0.133487,0.258939,-0.0557049,5498308,0
300539,89,3,2.03044e-06,0.151429,0.105619,-0.24509,0.0331695,0.106514,0.00722409,-0.045011,-0.18922,-0.0532092,0.107733,-0.0345079,0.240618,0.148272,0.286708,-0.054854,5627930,0
300540,89,3,-5.33244e-06,0.135461,0.10464,-0.244732,0.0291893,0.0933286,-0.00214866,-0.0354044,-0.169623,-0.0376824,0.102756,-0.0242153,0.215727,0.129189,0.275311,-0.0547989,5638645,0
300541,90,3,6.1849e-07,0.164211,0.111946,-0.266181,0.0250929,0.102848,0.00485694,-0.0473316,-0.214302,-0.0498286,0.120156,-0.0434742,0.256532,0.180795,0.338982,-0.0607947,5662328,0
300542,90,3,2.25423e-06,0.138677,0.108194,-0.254106,0.0374959,0.112508,0.0168443,-0.0513828,-0.216183,-0.0658287,0.112521,-0.0313931,0.241192,0.178585,0.330779,-0.0500448,5615841,0
300543,90,3,9.33838e-07,0.132821,0.105374,-0.21238,0.0235528,0.0965982,0.0159832,-0.0406484,-0.188136,-0.0413509,0.106432,-0.0300883,0.20568,0.135519,0.279707,-0.0608782,5527781,0
300544,90,3,9.6639e-07,0.156106,0.102198,-0.254105,0.0324469,0.102374,0.0127812,-0.0485724,-0.186721,-0.0441772,0.11539,-0.0371661,0.231499,0.158592,0.293466,-0.067349,5535348,0
300545,90,3,-3.43831e-07,0.178944,0.123974,-0.245132,0.0259205,0.086419,-0.0050964,-0.0437995,-0.195711,-0.056499,0.118363,-0.0293612,0.233463,0.161456,0.301101,-0.0728178,5558968,0
300546,90,3,-3.15348e-07,0.166071,0.109068,-0.249865,0.023057,0.083244,-0.00587971,-0.0437311,-0.186081,-0.0322632,0.131379,-0.0284344,0.232465,0.141528,0.293488,-0.0613737,5564662,0
300547,91,3,-3.39762e-07,0.181929,0.112048,-0.262087,0.0211999,0.0951223,0.00174813,-0.0563634,-0.19202,-0.0383871,0.121121,-0.0356301,0.250715,0.154915,0.306488,-0.0675958,5508155,0
300548,91,3,-8.99251e-07,0.180405,0.10994,-0.239409,0.0297639,0.0926256,0.00875952,-0.0438286,-0.196098,-0.0447265,0.120717,-0.0362446,0.223943,0.14919,0.292427,-0.0742705,5517464,0
300549,91,3,2.23592e-06,0.181666,0.124046,-0.263341,0.028591,0.0975412,0.00328125,-0.0494158,-0.20516,-0.0408164,0.121731,-0.0357158,0.23156,0.158242,0.317979,-0.0678719,5485489,0
300550,91,3,2.13216e-06,0.153298,0.117417,-0.259714,0.0271911,0.107243,0.00824093,-0.0521036,-0.205842,-0.045945,0.13302,-0.033133,0.242667,0.161319,0.315596,-0.0657446,5547020,0
300551,91,3,2.27051e-06,0.139247,0.0970694,-0.243313,0.0357311,0.107196,0.00359177,-0.0515048,-0.19117,-0.0647348,0.115752,-0.0224048,0.239849,0.154461,0.291311,-0.04744,5541018,0
300552,91,3,-1.1027e-06,0.122493,0.0976897,-0.224354,0.0313671,0.104123,0.00605532,-0.0539213,-0.203307,-0.0605813,0.105254,-0.0336585,0.233745,0.174856,0.321807,-0.0497752,5525457,0
300553,92,3,-7.30387e-07,0.175945,0.117604,-0.237795,0.0346864,0.0873412,0.000328882,-0.0489568,-0.203551,-0.0508074,0.123866,-0.0339925,0.2249,0.14927,0.295003,-0.0627247,5445109,0
300554,92,3,1.72933e-06,0.183882,0.112255,-0.25503,0.0232511,0.0917924,-0.00264593,-0.0496413,-0.209139,-0.0479996,0.131142,-0.0344193,0.242428,0.158823,0.317006,-0.0645531,5495035,0
300555,92,3,1.59098e-06,0.152264,0.104,-0.254406,0.03417,0.088736,-0.00331848,-0.055958,-0.193392,-0.0368451,0.115232,-0.0310658,0.233738,0.160868,0.308646,-0.0593035,5564402,0
300556,92,3,1.26139e-06,0.130736,0.0971306,-0.21489,0.0243524,0.0763377,0.00200378,-0.0377384,-0.185885,-0.0599897,0.103656,-0.0331286,0.228601,0.172081,0.299689,-0.0566232,5486420,0
300557,92,3,-8.2194e-07,0.121763,0.0864497,-0.218716,0.0222508,0.0829178,0.0176914,-0.0476135,-0.179553,-0.0718852,0.111433,-0.0237175,0.213493,0.170447,0.279459,-0.0455871,5499231,0
300558,92,3,1.54215e-06,0.131558,0.091504,-0.22275,0.0208814,0.0951482,0.0191153,-0.04376,-0.179293,-0.0535314,0.110831,-0.0252664,0.210057,0.150669,0.284535,-0.0563332,5488508,0
300559,93,3,1.01725e-08,0.136506,0.101657,-0.230443,0.0270905,0.0837377,0.00983365,-0.0397294,-0.19243,-0.0420511,0.104073,-0.0315741,0.234238,0.156002,0.290186,-0.0568684,5505685,0
300560,93,3,-6.1849e-07,0.168058,0.113654,-0.255482,0.0333076,0.101394,-0.0036977,-0.0476178,-0.181417,-0.0422706,0.116412,-0.0275651,0.218524,0.141769,0.285454,-0.0660377,5607458,0
300561,93,3,-3.06803e-06,0.146719,0.0964291,-0.227181,0.0235833,0.0856687,-0.00137215,-0.0429638,-0.18485,-0.0320058,0.11269,-0.0230044,0.214377,0.138856,0.281521,-0.0520622,5574656,0
300562,93,3,4.37419e-07,0.170141,0.113253,-0.262413,0.0565465,0.117611,0.0146333,-0.0508769,-0.204722,-0.0305327,0.105224,-0.0387895,0.228642,0.150257,0.308232,-0.0841459,5557275,0
300563,93,3,2.31934e-07,0.14834,0.0965572,-0.233001,0.0399149,0.0986078,-0.00172114,-0.0432729,-0.198436,-0.0557853,0.121262,-0.027275,0.224399,0.140861,0.287524,-0.0530125,5562083,0
300564,93,3,-1.63981e-06,0.156451,0.110052,-0.261309,0.0366591,0.118991,0.0265021,-0.0533112,-0.225404,-0.0605531,0.119134,-0.040369,0.24677,0.169902,0.32912,-0.0581956,5502415,0
300565,94,3,-1.69271e-06,0.134391,0.08343,-0.22584,0.0385668,0.10905,0.0150723,-0.0521444,-0.192526,-0.0642458,0.096051,-0.026333,0.20504,0.157344,0.296448,-0.0509494,5419619,0
300566,94,3,1.55436e-06,0.144646,0.0797068,-0.205445,0.0155752,0.0727339,-9.73612e-05,-0.0422503,-0.168024,-0.0488084,0.102684,-0.0222782,0.197667,0.147472,0.261374,-0.0564555,5354518,0
300567,94,3,-2.00399e-07,0.127284,0.0794463,-0.181824,0.017146,0.0725509,0.0108671,-0.0299666,-0.142226,-0.030347,0.0951171,-0.0109165,0.162008,0.10483,0.208758,-0.0647384,5316075,0
300568,94,3,-5.72713e-07,0.125095,0.0669168,-0.142382,0.0120255,0.0489381,-0.00414883,-0.0294679,-0.11688,-0.0261949,0.0696418,-0.0213199,0.134488,0.0926656,0.175038,-0.0487035,4948214,0
300569,94,3,-6.08317e-07,0.119033,0.0693621,-0.147024,0.00772487,0.0484872,-0.00324458,-0.0274526,-0.112296,-0.0209997,0.0720453,-0.0142247,0.133375,0.0877117,0.171546,-0.047004,5127491,0
300570,94,3,-6.30697e-07,0.133246,0.075092,-0.144005,0.010254,0.0486215,0.000436572,-0.0270631,-0.126237,-0.0295883,0.069855,-0.019342,0.136108,0.0903134,0.173275,-0.0458714,5065367,0
300571,95,3,1.08643e-06,0.0967202,0.0533961,-0.110335,0.00891293,0.0364207,-0.00301737,-0.0195819,-0.0899135,-0.0225741,0.0522288,-0.0184206,0.10458,0.0709953,0.134816,-0.0379178,4896127,0
300572,95,3,-7.52767e-07,0.116984,0.0667259,-0.12895,0.0119088,0.0424798,-0.00115731,-0.0183821,-0.109308,-0.0257745,0.058888,-0.0222257,0.118438,0.078099,0.152787,-0.0443089,4942800,0
300573,95,3,-7.76164e-07,0.0969132,0.0579123,-0.116311,0.00942964,0.0443632,0.00347172,-0.0188471,-0.0974511,-0.0296052,0.0566868,-0.0169742,0.107833,0.0736093,0.141613,-0.0370797,4864298,0
300574,95,3,-1.38346e-07,0.11765,0.0626875,-0.14197,0.0118702,0.0491712,-0.00770938,-0.0300175,-0.116499,-0.0276956,0.0624173,-0.0191006,0.14118,0.0980713,0.176367,-0.0415631,5382893,0
300575,95,3,8.88062e-07,0.123753,0.0688337,-0.165839,0.00544914,0.0468384,-0.00595411,-0.0326932,-0.124109,-0.0230584,0.0884446,-0.00515441,0.160346,0.104687,0.1963,-0.0505117,5442887,0
300576,95,3,-1.46077e-06,0.142982,0.0816861,-0.203071,0.015245,0.0773057,0.00253102,-0.0290902,-0.151325,-0.041171,0.0975846,-0.0210824,0.194632,0.13547,0.253494,-0.072176,5380868,0
300577,96,3,8.91113e-07,0.125295,0.0695078,-0.158204,0.00335033,0.0426382,-0.0134364,-0.0306219,-0.116229,-0.0195114,0.0857198,0.000740969,0.151021,0.10238,0.193289,-0.0591082,5470194,0
300578,96,3,1.04574e-06,0.136321,0.0806207,-0.184961,0.00220303,0.0473799,-0.0114487,-0.0430631,-0.141895,-0.0219429,0.0991407,-0.0119618,0.191532,0.129129,0.235049,-0.0590017,5549978,0
300579,96,3,-1.68864e-07,0.143162,0.0804957,-0.182931,0.00860902,0.0637123,-0.00283041,-0.0385129,-0.139336,-0.0316202,0.0848968,-0.0226198,0.179509,0.125934,0.218725,-0.0570844,5303600,0
300580,96,3,3.66211e-08,0.110743,0.0593422,-0.163268,0.00974598,0.0525422,-0.00472427,-0.0479639,-0.104532,-0.0150074,0.0801035,-0.0190789,0.144746,0.121164,0.199123,-0.056047,5269083,0
300581,96,3,1.13932e-06,0.115305,0.0636665,-0.157625,0.0128163,0.0537244,-0.00263022,-0.0386133,-0.12271,-0.0260772,0.0845597,-0.0137789,0.14483,0.0985259,0.18425,-0.0397413,5317259,0
300582,96,3,1.70898e-07,0.113032,0.0603382,-0.150064,0.00857547,0.0465384,-0.00717353,-0.0342575,-0.113634,-0.024388,0.0710502,-0.0130705,0.143863,0.110134,0.179601,-0.044666,5300699,0
300583,97,3,2.57975e-06,0.139298,0.0964916,-0.277013,0.0499022,0.131496,0.00572147,-0.058611,-0.202277,-0.0346845,0.117893,-0.0278186,0.242814,0.171569,0.320372,-0.0671402,5614343,0
300584,97,3,-4.08122e-06,0.151913,0.0804939,-0.233543,0.0519395,0.12024,0.00704011,-0.0612236,-0.178091,-0.057401,0.110342,-0.0282407,0.217434,0.135836,0.274982,-0.0554777,5806429,0
300585,97,3,-2.2522e-06,0.157917,0.0857638,-0.216651,0.0323445,0.0766834,-0.0137439,-0.0426946,-0.202596,-0.044889,0.12181,-0.0172699,0.217461,0.1436,0.291875,-0.0607934,5962619,0
300586,97,3,-3.48307e-06,0.155741,0.0982156,-0.211367,0.0278323,0.0949459,0.0029397,-0.0460202,-0.188342,-0.0422213,0.0952362,-0.0239598,0.20475,0.143146,0.278219,-0.0682446,6116605,0
300587,97,3,2.52889e-06,0.158364,0.100946,-0.23766,0.0137973,0.0638674,-0.014058,-0.0509544,-0.171982,-0.037034,0.110525,-0.0295142,0.246459,0.173271,0.297903,-0.070194,5743163,0
300588,97,3,-1.96126e-06,0.138304,0.103913,-0.250417,0.0411153,0.0830447,-0.000618245,-0.047942,-0.18616,-0.049476,0.105308,-0.0236857,0.252973,0.165364,0.305499,-0.064679,5689894,0
300589,98,3,3.54411e-06,0.155596,0.0978796,-0.243814,0.038102,0.0776589,0.00236895,-0.0491013,-0.204372,-0.0396108,0.117798,-0.0224749,0.226069,0.160312,0.29553,-0.0585206,5866211,0
300590,98,3,-4.37113e-06,0.137313,0.0971069,-0.234206,0.0494226,0.109416,0.00968405,-0.0588709,-0.207054,-0.0475421,0.103886,-0.0287304,0.24089,0.157129,0.302581,-0.0614552,5884732,0
300591,98,3,-3.7679e-06,0.14608,0.102977,-0.239044,0.0426687,0.111666,-0.00297922,-0.0602513,-0.204792,-0.0464757,0.111861,-0.0298518,0.249405,0.165578,0.321808,-0.0682959,5863933,0
300592,98,3,7.43612e-07,0.156869,0.098778,-0.257063,0.0387848,0.103525,-0.0101754,-0.0569797,-0.216519,-0.061094,0.115621,-0.0159103,0.25259,0.186151,0.333489,-0.0605863,5817678,0
300593,98,3,-1.4974e-06,0.144452,0.0891346,-0.213211,0.0402918,0.104564,-0.00413487,-0.0498571,-0.214479,-0.058577,0.0956376,-0.026694,0.235152,0.169716,0.309527,-0.0539936,5706816,0
300594,98,3,-6.38835e-07,0.148707,0.0874066,-0.236329,0.0436524,0.120449,0.00181506,-0.0722827,-0.207954,-0.060776,0.120618,-0.0250065,0.239079,0.174402,0.31631,-0.0604577,5784007,0
300595,99,3,1.43127e-06,0.136399,0.089761,-0.202587,0.0275469,0.0932551,0.00314358,-0.0441363,-0.181891,-0.0555002,0.0929032,-0.0358036,0.206258,0.155582,0.26568,-0.0516341,5453932,0
300596,99,3,-1.3265e-06,0.128412,0.0861808,-0.206286,0.0277043,0.0926111,0.0107559,-0.0449098,-0.171695,-0.0599012,0.0906992,-0.0267419,0.203084,0.14695,0.260009,-0.0528704,5463671,0
300597,99,3,1.11898e-06,0.12863,0.0770115,-0.173955,0.0205549,0.0661836,0.00765723,-0.0368332,-0.148238,-0.0438219,0.0800883,-0.0243792,0.168313,0.118412,0.2153,-0.0444166,5037812,0
300598,99,3,2.19727e-07,0.121353,0.0831367,-0.174893,0.0299923,0.0851121,0.0203331,-0.0393251,-0.147289,-0.0460455,0.0700552,-0.0347074,0.172046,0.1231,0.220984,-0.0556867,5332661,0
300599,99,3,1.29801e-06,0.136295,0.0873166,-0.193703,0.023291,0.0795011,0.0169043,-0.040306,-0.164068,-0.050967,0.0794961,-0.0355541,0.190593,0.143799,0.245304,-0.0624379,5298854,0
300600,99,3,5.60506e-07,0.141158,0.0884545,-0.214565,0.0347657,0.110497,0.0179711,-0.0487447,-0.170716,-0.050842,0.0891239,-0.0341995,0.200049,0.137554,0.259674,-0.0564282,5381210,0
300601,100,3,-5.69661e-07,0.105926,0.063826,-0.146864,0.0221706,0.0631327,0.00254081,-0.0258711,-0.11865,-0.0380388,0.0624507,-0.0259037,0.142534,0.0969381,0.182155,-0.040483,5108275,0
300602,100,3,8.15455e-07,0.0825888,0.0520992,-0.127204,0.00569952,0.0362094,-0.00302563,-0.02565,-0.0957091,-0.0314046,0.059787,-0.0199204,0.131788,0.10033,0.162241,-0.0351672,3961180,0
300603,100,3,4.80143e-07,0.115684,0.0749324,-0.164366,0.0126921,0.0459045,-0.00341905,-0.0281535,-0.13143,-0.0359549,0.0846962,-0.0157922,0.157087,0.117338,0.211234,-0.0507667,4431591,0
300604,100,3,-1.2207e-08,0.17991,0.130336,-0.256784,-0.00607962,0.0621855,0.0329811,-0.0762365,-0.205515,-0.0551738,0.120703,-0.00335469,0.219837,0.165452,0.347532,-0.116303,6540377,0
300605,100,3,-3.22266e-06,0.140023,0.105161,-0.242075,0.0284184,0.0949033,0.0331277,-0.0552076,-0.196482,-0.0530564,0.114726,-0.0156648,0.207287,0.149176,0.308877,-0.0795984,6637704,0
300606,100,3,-3.31624e-06,0.131728,0.110508,-0.265598,0.0470831,0.127376,0.0316738,-0.0501789,-0.233151,-0.0703613,0.114916,-0.022324,0.25073,0.17374,0.350398,-0.0720166,6368662,0
300607,101,3,3.5553e-06,0.167523,0.109609,-0.268031,0.0312044,0.099228,0.00200931,-0.0570071,-0.203332,-0.0402179,0.120693,-0.0297329,0.241865,0.170177,0.328499,-0.0645147,5517267,0
300608,101,3,-2.25321e-06,0.171471,0.118904,-0.271303,0.0502742,0.124479,0.00444762,-0.0516219,-0.213311,-0.0527542,0.115542,-0.0311511,0.236411,0.16208,0.3108,-0.0691924,5514997,0
300609,101,3,3.54106e-06,0.155444,0.10571,-0.240054,0.0160867,0.0786136,0.000870638,-0.0481354,-0.19432,-0.0339358,0.11866,-0.0305092,0.230827,0.160222,0.307578,-0.058958,5541220,0
300610,101,3,-1.49434e-06,0.172823,0.111377,-0.25895,0.0346095,0.1114,-0.00179761,-0.0443327,-0.211651,-0.0519976,0.120578,-0.0296253,0.245315,0.159819,0.307644,-0.0722409,5534039,0
300611,101,3,1.81274e-06,0.132455,0.102701,-0.243372,0.046572,0.120967,0.0100366,-0.0538585,-0.216027,-0.0550398,0.106585,-0.0365813,0.243916,0.173942,0.332451,-0.0694268,5614778,0
300612,101,3,-2.16064e-06,0.119198,0.0972058,-0.239312,0.0371421,0.101731,0.0154303,-0.0481855,-0.21314,-0.0499899,0.112552,-0.0339291,0.246437,0.180473,0.318404,-0.0499108,5600786,0
300613,102,3,4.07308e-06,0.107773,0.0807289,-0.17135,0.0180471,0.0681131,0.00117262,-0.0384749,-0.148778,-0.0309548,0.0858751,-0.0243851,0.187521,0.117715,0.228339,-0.0473283,4715976,0
300614,102,3,-3.74349e-06,0.138647,0.1007,-0.204063,0.0327113,0.0868967,0.0143214,-0.0366176,-0.171021,-0.0505657,0.100438,-0.0269825,0.193674,0.129628,0.242394,-0.0733095,5513761,0
300615,102,3,2.23796e-08,0.169049,0.131789,-0.25202,0.0153547,0.0920268,0.0346545,-0.0687023,-0.211666,-0.0485897,0.121954,-0.016045,0.209511,0.149756,0.316,-0.105522,6653964,0
300616,102,3,2.51363e-06,0.158272,0.12686,-0.245601,0.0107909,0.0781045,0.0114644,-0.0633434,-0.203736,-0.0466806,0.124878,-0.00901803,0.227292,0.154196,0.312221,-0.087121,6529286,0
300617,102,3,2.48617e-06,0.140214,0.115028,-0.233948,0.0226207,0.0922776,0.0174516,-0.0443403,-0.197399,-0.0415146,0.113159,-0.027825,0.22032,0.153463,0.300561,-0.0841276,6464188,0
300618,102,3,-1.81681e-06,0.125312,0.0924128,-0.204788,0.0270074,0.0930206,0.00053606,-0.032743,-0.174125,-0.050135,0.109261,-0.0178253,0.200915,0.129246,0.250711,-0.0609617,5523868,0
300619,103,3,-2.85441e-06,0.154323,0.109979,-0.23522,0.0218121,0.0945815,0.0139522,-0.0492692,-0.190999,-0.053531,0.112108,-0.0217143,0.230573,0.152259,0.290915,-0.0720657,5601353,0
300620,103,3,-5.69661e-08,0.14652,0.100952,-0.189001,0.0232451,0.0770867,0.0157398,-0.0260177,-0.177793,-0.0533007,0.0952871,-0.0270568,0.190194,0.129035,0.239701,-0.0662082,5541990,0
300621,103,3,2.38037e-06,0.145649,0.0951378,-0.183479,0.0288076,0.0949338,0.0209366,-0.0303701,-0.166608,-0.0561985,0.083095,-0.0270621,0.177253,0.113097,0.228592,-0.0678637,5470193,0
300622,103,3,-9.81649e-07,0.149261,0.101254,-0.191504,0.029697,0.0945922,0.0257344,-0.0266523,-0.167405,-0.0574188,0.0847028,-0.0190817,0.180441,0.105162,0.22897,-0.0695472,5519950,0
300623,103,3,8.13802e-09,0.165551,0.108946,-0.212838,0.0295639,0.10744,0.0202278,-0.0341385,-0.189721,-0.0584554,0.103153,-0.0273982,0.202599,0.124724,0.254234,-0.0712287,5593217,0
300624,103,3,-2.40072e-06,0.143894,0.0985384,-0.202796,0.0251253,0.0863232,0.0164166,-0.0312142,-0.167848,-0.0467433,0.0914801,-0.0288944,0.191982,0.125642,0.23951,-0.0674703,5581744,0
300625,104,3,9.10441e-07,0.155028,0.0990544,-0.177806,0.0280889,0.0868823,0.0123547,-0.0334412,-0.173145,-0.061047,0.0946001,-0.0342055,0.183802,0.12287,0.237174,-0.0634362,5508103,0
300626,104,3,5.04557e-07,0.176776,0.114725,-0.235136,0.0307508,0.0987704,0.0153656,-0.0438437,-0.209328,-0.0719174,0.108087,-0.0370049,0.241421,0.158996,0.291793,-0.0688783,5484987,0
300627,104,3,2.65299e-06,0.170882,0.119582,-0.218228,0.0313506,0.112746,0.025915,-0.0416856,-0.199654,-0.0638424,0.0999116,-0.0378744,0.215396,0.138074,0.270654,-0.0760497,5390466,0
300628,104,3,-2.51058e-06,0.159637,0.108424,-0.215273,0.0267836,0.0939618,0.0168402,-0.0359242,-0.182833,-0.0492629,0.0988118,-0.0332536,0.206708,0.135389,0.263712,-0.0760582,5295002,0
300629,104,3,1.26241e-06,0.157112,0.112742,-0.202751,0.0294671,0.0888123,0.0118079,-0.0439635,-0.186629,-0.0499627,0.0942076,-0.0391676,0.206788,0.141408,0.272708,-0.0741928,5267576,0
300630,104,3,-1.70288e-06,0.18601,0.131101,-0.231444,0.0414955,0.121316,0.0302788,-0.0458339,-0.224384,-0.0745533,0.105813,-0.0438575,0.227313,0.153121,0.299991,-0.082282,5268275,0
300631,105,3,7.1106e-07,0.134426,0.094781,-0.188915,0.0284536,0.0831788,0.0123578,-0.0412485,-0.162674,-0.0404824,0.082871,-0.0289047,0.182917,0.124693,0.237647,-0.0588493,5179212,0
300632,105,3,2.62451e-07,0.147041,0.0967771,-0.19605,0.0315043,0.093655,0.020063,-0.0440882,-0.164542,-0.0595836,0.0838582,-0.0375421,0.187928,0.132604,0.24923,-0.0651219,5156083,0
300633,105,3,-4.76074e-07,0.1516,0.0974136,-0.196163,0.0239673,0.0737752,-0.00278555,-0.0306954,-0.167379,-0.0491193,0.0957868,-0.0276163,0.1906,0.128484,0.246403,-0.0628209,5162706,0
300634,105,3,4.15039e-07,0.157462,0.0985678,-0.179936,0.0223954,0.0737456,-0.00365163,-0.0326112,-0.167795,-0.0502495,0.0889543,-0.0348626,0.187137,0.131641,0.246164,-0.0661005,5154431,0
300635,105,3,9.15527e-07,0.160867,0.0973072,-0.189522,0.0200341,0.0669631,-0.0013862,-0.0335238,-0.165967,-0.0394657,0.0912089,-0.0286871,0.183889,0.125737,0.242675,-0.0622656,5192335,0
300636,105,3,6.02214e-07,0.160592,0.0903428,-0.187741,0.021367,0.0732946,-0.00174842,-0.0350971,-0.168896,-0.0432747,0.0891547,-0.0297163,0.184121,0.125832,0.239499,-0.0571347,5173312,0
300637,106,3,1.55487e-06,0.151117,0.0952208,-0.192222,0.0205711,0.0688537,-0.00197959,-0.0314057,-0.162933,-0.0469909,0.0885882,-0.0320581,0.182949,0.13173,0.241176,-0.0606077,5142667,0
300638,106,3,-3.94694e-07,0.147871,0.0954165,-0.173425,0.0166133,0.0542914,-0.000187451,-0.033586,-0.156513,-0.0364372,0.0883924,-0.022416,0.172708,0.118163,0.22488,-0.06197,5151017,0
300639,106,3,-1.28988e-06,0.149491,0.0954447,-0.173797,0.011371,0.0551491,-0.00621231,-0.0345769,-0.148322,-0.0443861,0.0846674,-0.0231576,0.182284,0.125005,0.225192,-0.0583364,5148831,0
300640,106,3,-7.50732e-07,0.148696,0.0882105,-0.173664,0.0178042,0.0649205,0.00321108,-0.0351915,-0.151959,-0.041699,0.0741249,-0.0259492,0.17202,0.116283,0.215397,-0.0556245,5176087,0
300641,106,3,-9.58252e-07,0.152476,0.0909535,-0.184315,0.0155495,0.0672762,0.00740684,-0.0328575,-0.158968,-0.0467827,0.09013,-0.0311127,0.178996,0.129949,0.240041,-0.0664213,5534890,0
300642,106,3,-1.27563e-06,0.154184,0.0943058,-0.197007,0.0187952,0.0633484,-0.00404052,-0.0367808,-0.170468,-0.0455584,0.0925952,-0.0246424,0.196204,0.139489,0.254605,-0.0583867,5376174,0
300643,107,3,-2.09554e-06,0.160548,0.105742,-0.25919,0.04733,0.123381,0.0065349,-0.0529744,-0.204193,-0.0583983,0.118765,-0.0294071,0.231195,0.161329,0.303671,-0.0637462,5501217,0
300644,107,3,-5.08626e-07,0.167317,0.117412,-0.266002,0.0281244,0.0948759,0.0106618,-0.0516094,-0.246042,-0.0642058,0.136892,-0.0185934,0.269112,0.183779,0.350968,-0.0553278,5481854,0
300645,107,3,-7.1818e-07,0.159916,0.0980425,-0.245168,0.0307598,0.0909862,-0.00200421,-0.0511156,-0.204995,-0.0652979,0.11108,-0.0370958,0.240785,0.180502,0.320866,-0.0549566,5402370,0
300646,107,3,1.70492e-06,0.168716,0.11474,-0.239352,0.0271236,0.0865183,0.00161094,-0.0464341,-0.206863,-0.0483648,0.118696,-0.0337457,0.223105,0.160714,0.303006,-0.0630766,5454268,0
300647,107,3,2.16471e-06,0.144957,0.102507,-0.252992,0.0393349,0.117023,-0.00177298,-0.0510894,-0.19293,-0.0354736,0.11506,-0.0280876,0.237901,0.145487,0.29381,-0.0652999,5497965,0
300648,107,3,2.00195e-06,0.143998,0.10651,-0.263844,0.0468377,0.0943683,-0.00887397,-0.0583294,-0.190434,-0.0340343,0.129398,-0.0360596,0.238921,0.162786,0.322129,-0.0665641,5541016,0
300649,108,3,2.85238e-06,0.164753,0.110835,-0.275431,0.0233514,0.0961478,-0.00811491,-0.0623315,-0.218782,-0.0535192,0.134774,-0.0282347,0.272014,0.194889,0.348109,-0.0605751,5523651,0
300650,108,3,-3.98763e-07,0.145039,0.0938949,-0.240313,0.0278027,0.0819749,-0.00341036,-0.0506583,-0.193984,-0.0721016,0.119263,-0.0322474,0.245963,0.176012,0.303106,-0.0450239,5356546,0
300651,108,3,-7.32422e-07,0.1534,0.10978,-0.2464,0.0278073,0.0908045,0.00137228,-0.0504861,-0.200176,-0.0612832,0.123363,-0.0229674,0.249955,0.160976,0.30852,-0.054371,5374576,0
300652,108,3,-5.08626e-10,0.152847,0.0955118,-0.24547,0.0290192,0.0778214,-0.00970352,-0.0531705,-0.1978,-0.0673111,0.113958,-0.0222124,0.2556,0.173398,0.30909,-0.0427631,5394826,0
300653,108,3,-1.86564e-06,0.164015,0.111179,-0.237911,0.0225675,0.0808034,-0.00769987,-0.0493475,-0.188486,-0.0393543,0.120275,-0.0318823,0.22737,0.149925,0.297357,-0.0640782,5362649,0
300654,108,3,3.31014e-06,0.169593,0.112515,-0.244552,0.0255985,0.0945085,0.00487417,-0.0499096,-0.200543,-0.0498757,0.122709,-0.0360661,0.238791,0.152995,0.293999,-0.0578737,5491690,0
300655,109,3,1.29395e-06,0.131888,0.0836282,-0.167936,0.00806229,0.0699726,0.00412857,-0.0319664,-0.160824,-0.0448399,0.0990328,-0.0131287,0.176592,0.122588,0.240739,-0.0581173,5397442,0
300656,109,3,-2.83813e-07,0.141295,0.0794743,-0.171239,0.0037536,0.0606163,-0.00889132,-0.0392682,-0.153725,-0.0194903,0.108217,-0.0165908,0.179245,0.116892,0.229057,-0.0600509,5347079,0
300657,109,3,5.7373e-07,0.138629,0.079825,-0.168211,0.00821734,0.065991,-0.00578706,-0.0368278,-0.14587,-0.0293345,0.0954838,-0.0117056,0.169316,0.108267,0.218089,-0.0568497,5322416,0
300658,109,3,2.46175e-07,0.150209,0.0843297,-0.190428,-0.00320828,0.0508917,-0.00624264,-0.0367256,-0.151908,-0.0243783,0.119872,-0.00728788,0.181438,0.119166,0.235371,-0.058466,5397466,0
300659,109,3,1.05031e-06,0.155358,0.0910584,-0.184047,0.00147062,0.0689165,-0.00540342,-0.0329841,-0.170962,-0.0320903,0.107554,-0.0100448,0.180526,0.118492,0.235902,-0.0668798,5373432,0
300660,109,3,5.61523e-07,0.144491,0.0749703,-0.16835,0.00647183,0.0587154,-0.00796505,-0.0373687,-0.148132,-0.0354879,0.101886,-0.0158341,0.177159,0.120568,0.22259,-0.0567034,5429201,0
300661,110,3,-4.01306e-07,0.132674,0.071495,-0.138692,0.0141124,0.0499926,-0.00583213,-0.0324543,-0.121967,-0.0299866,0.0673172,-0.0192548,0.1377,0.0889216,0.181251,-0.0474451,5102463,0
300662,110,3,-5.99162e-07,0.1073,0.0612915,-0.122491,0.0123995,0.0449014,-0.00290537,-0.0223015,-0.106546,-0.0257788,0.0564001,-0.0170541,0.115396,0.0764665,0.154796,-0.0405285,4975833,0
300663,110,3,-6.16455e-07,0.0994714,0.0555835,-0.117254,0.00951283,0.0396883,-0.00397587,-0.0212075,-0.0969506,-0.0236287,0.0534669,-0.0150837,0.113551,0.0726786,0.1412,-0.0317715,4926650,0
